Date,High,Low,Open,Close,Volume,Adj Close
2016-05-05,2060.22998046875,2045.77001953125,2052.949951171875,2050.6298828125,4008530000.0,2050.6298828125
2019-09-21,3016.3701171875,2984.679931640625,3008.419921875,2992.070068359375,6094740000.0,2992.070068359375
2020-09-06,3479.14990234375,3349.6298828125,3453.60009765625,3426.9599609375,4431440000.0,3426.9599609375
2017-04-21,2356.179931640625,2344.510009765625,2354.739990234375,2348.68994140625,3503360000.0,2348.68994140625
2018-10-26,2692.3798828125,2628.159912109375,2667.860107421875,2658.68994140625,4803150000.0,2658.68994140625
2018-03-30,2659.070068359375,2609.719970703125,2614.409912109375,2640.8701171875,3565990000.0,2640.8701171875
2016-10-04,2165.4599609375,2144.010009765625,2163.3701171875,2150.489990234375,3750890000.0,2150.489990234375
2017-04-06,2364.159912109375,2348.89990234375,2353.7900390625,2357.489990234375,3201920000.0,2357.489990234375
2019-07-21,3006.02001953125,2975.860107421875,3004.260009765625,2976.610107421875,3260360000.0,2976.610107421875
2017-06-13,2441.489990234375,2431.280029296875,2434.14990234375,2440.35009765625,3275500000.0,2440.35009765625
2016-10-08,2165.860107421875,2144.85009765625,2164.18994140625,2153.739990234375,3619890000.0,2153.739990234375
2016-02-08,1873.25,1828.4599609375,1873.25,1853.43994140625,5636460000.0,1853.43994140625
2019-09-09,2989.429931640625,2969.389892578125,2988.429931640625,2978.429931640625,4002890000.0,2978.429931640625
2017-12-17,2679.6298828125,2659.139892578125,2660.6298828125,2675.81005859375,5723920000.0,2675.81005859375
2017-04-09,2363.760009765625,2350.739990234375,2356.590087890625,2355.5400390625,3053150000.0,2355.5400390625
2018-01-09,2759.139892578125,2747.860107421875,2751.14990234375,2751.2900390625,3453480000.0,2751.2900390625
2016-08-24,2186.659912109375,2171.25,2185.090087890625,2175.43994140625,3148280000.0,2175.43994140625
2017-06-30,2432.7099609375,2421.64990234375,2429.199951171875,2423.409912109375,3361590000.0,2423.409912109375
2016-01-28,1902.9599609375,1873.6500244140625,1885.219970703125,1893.3599853515625,4693010000.0,1893.3599853515625
2017-01-18,2272.010009765625,2263.35009765625,2269.139892578125,2271.889892578125,3315250000.0,2271.889892578125
2019-01-23,2653.18994140625,2612.860107421875,2643.47998046875,2638.699951171875,3335610000.0,2638.699951171875
2016-02-17,1930.6800537109373,1898.800048828125,1898.800048828125,1926.8199462890625,5011540000.0,1926.8199462890625
2017-06-07,2435.280029296875,2424.75,2432.030029296875,2433.139892578125,3572300000.0,2433.139892578125
2019-04-17,2918.0,2895.449951171875,2916.0400390625,2900.449951171875,3602300000.0,2900.449951171875
2019-01-06,2538.070068359375,2474.330078125,2474.330078125,2531.93994140625,4213410000.0,2531.93994140625
2020-11-10,3557.219970703125,3511.909912109375,3543.260009765625,3545.530029296875,6024230000.0,3545.530029296875
2019-04-11,2893.419921875,2881.989990234375,2891.919921875,2888.320068359375,2938540000.0,2888.320068359375
2016-06-01,2100.969970703125,2085.10009765625,2093.93994140625,2099.330078125,3525170000.0,2099.330078125
2019-10-07,2959.75,2935.679931640625,2944.22998046875,2938.7900390625,2940140000.0,2938.7900390625
2017-09-05,2471.969970703125,2446.550048828125,2470.35009765625,2457.85009765625,3490260000.0,2457.85009765625
2019-07-14,3013.919921875,3001.8701171875,3003.360107421875,3013.77001953125,2974960000.0,3013.77001953125
2016-01-22,1908.8499755859373,1877.4000244140625,1877.4000244140625,1906.9000244140625,4901760000.0,1906.9000244140625
2018-12-28,2520.27001953125,2472.889892578125,2498.77001953125,2485.739990234375,3702620000.0,2485.739990234375
2015-11-28,2093.2900390625,2084.1298828125,2088.820068359375,2090.110107421875,1466840000.0,2090.110107421875
2017-06-09,2446.199951171875,2415.699951171875,2436.389892578125,2431.77001953125,4027340000.0,2431.77001953125
2017-04-01,2370.35009765625,2362.60009765625,2364.820068359375,2362.719970703125,3354110000.0,2362.719970703125
2019-02-06,2738.080078125,2724.14990234375,2735.050048828125,2731.610107421875,3472690000.0,2731.610107421875
2019-11-30,3150.300048828125,3139.340087890625,3147.179931640625,3140.97998046875,1743020000.0,3140.97998046875
2016-09-21,2165.110107421875,2139.570068359375,2144.580078125,2163.1201171875,3712090000.0,2163.1201171875
2015-12-17,2076.3701171875,2041.6600341796875,2073.760009765625,2041.8900146484373,4327390000.0,2041.8900146484373
2016-10-25,2151.43994140625,2141.929931640625,2149.719970703125,2143.159912109375,3751340000.0,2143.159912109375
2019-09-24,3007.97998046875,2957.72998046875,3002.429931640625,2966.60009765625,3868160000.0,2966.60009765625
2016-06-25,2103.81005859375,2032.5699462890625,2103.81005859375,2037.4100341796875,7597450000.0,2037.4100341796875
2019-02-07,2719.320068359375,2687.260009765625,2717.530029296875,2706.050048828125,4099490000.0,2706.050048828125
2017-03-14,2368.550048828125,2358.179931640625,2368.550048828125,2365.449951171875,3172630000.0,2365.449951171875
2018-06-02,2736.929931640625,2718.699951171875,2718.699951171875,2734.6201171875,3684130000.0,2734.6201171875
2017-03-28,2363.780029296875,2337.6298828125,2339.7900390625,2358.570068359375,3367780000.0,2358.570068359375
2016-03-10,2005.0799560546875,1969.25,1990.969970703125,1989.5699462890625,4376790000.0,1989.5699462890625
2020-03-09,2863.889892578125,2734.429931640625,2863.889892578125,2746.56005859375,8423050000.0,2746.56005859375
2016-11-24,2204.719970703125,2194.510009765625,2198.550048828125,2204.719970703125,3418640000.0,2204.719970703125
2016-03-21,2053.909912109375,2043.1400146484373,2047.8800048828125,2051.60009765625,3376600000.0,2051.60009765625
2020-03-27,2615.909912109375,2520.02001953125,2555.8701171875,2541.469970703125,6194330000.0,2541.469970703125
2017-11-04,2588.419921875,2576.77001953125,2581.929931640625,2587.840087890625,3567710000.0,2587.840087890625
2016-01-04,2038.199951171875,1989.6800537109373,2038.199951171875,2012.6600341796875,4304880000.0,2012.6600341796875
2019-12-19,3205.47998046875,3192.320068359375,3192.320068359375,3205.3701171875,3720450000.0,3205.3701171875
2017-04-16,2348.260009765625,2328.949951171875,2341.97998046875,2328.949951171875,3143890000.0,2328.949951171875
2017-11-06,2593.3798828125,2585.659912109375,2587.469970703125,2591.1298828125,3539080000.0,2591.1298828125
2020-01-18,3329.8798828125,3318.860107421875,3323.659912109375,3329.6201171875,3698170000.0,3329.6201171875
2016-07-03,2108.7099609375,2097.89990234375,2099.340087890625,2102.949951171875,3458890000.0,2102.949951171875
2019-07-15,3017.800048828125,3008.77001953125,3017.800048828125,3014.300048828125,2874970000.0,3014.300048828125
2020-03-26,2637.010009765625,2500.719970703125,2501.2900390625,2630.070068359375,7753160000.0,2630.070068359375
2018-05-03,2637.139892578125,2594.6201171875,2628.080078125,2629.72998046875,3851470000.0,2629.72998046875
2016-06-15,2085.64990234375,2069.800048828125,2077.60009765625,2071.5,3544720000.0,2071.5
2016-05-10,2084.8701171875,2062.6298828125,2062.6298828125,2084.389892578125,3600200000.0,2084.389892578125
2016-12-05,2209.419921875,2199.969970703125,2200.64990234375,2204.7099609375,3895230000.0,2204.7099609375
2017-09-27,2511.75,2495.909912109375,2503.300048828125,2507.0400390625,3456030000.0,2507.0400390625
2017-12-30,2692.1201171875,2673.610107421875,2689.14990234375,2673.610107421875,2443490000.0,2673.610107421875
2016-05-12,2073.989990234375,2053.1298828125,2067.169921875,2064.110107421875,3782390000.0,2064.110107421875
2017-01-30,2286.010009765625,2268.0400390625,2286.010009765625,2280.89990234375,3591270000.0,2280.89990234375
2019-02-27,2795.760009765625,2775.1298828125,2787.5,2792.3798828125,3767130000.0,2792.3798828125
2017-03-10,2376.860107421875,2363.0400390625,2372.52001953125,2372.60009765625,3432950000.0,2372.60009765625
2019-07-26,3027.97998046875,3012.590087890625,3013.25,3025.860107421875,3257590000.0,3025.860107421875
2017-06-20,2450.659912109375,2436.60009765625,2450.659912109375,2437.030029296875,3416510000.0,2437.030029296875
2016-12-21,2271.22998046875,2265.14990234375,2270.5400390625,2265.179931640625,2852230000.0,2265.179931640625
2020-04-06,2676.85009765625,2574.570068359375,2578.280029296875,2663.679931640625,6391860000.0,2663.679931640625
2017-01-24,2284.6298828125,2266.679931640625,2267.8798828125,2280.070068359375,3810960000.0,2280.070068359375
2019-07-10,3002.97998046875,2984.6201171875,2989.300048828125,2993.070068359375,3154240000.0,2993.070068359375
2019-03-16,2830.72998046875,2810.7900390625,2810.7900390625,2822.47998046875,5962730000.0,2822.47998046875
2020-04-21,2785.5400390625,2727.10009765625,2784.81005859375,2736.56005859375,5075830000.0,2736.56005859375
2017-03-17,2385.7099609375,2377.639892578125,2383.7099609375,2378.25,5178040000.0,2378.25
2017-03-18,2385.7099609375,2377.639892578125,2383.7099609375,2378.25,5178040000.0,2378.25
2019-11-29,3150.300048828125,3139.340087890625,3147.179931640625,3140.97998046875,1743020000.0,3140.97998046875
2019-01-08,2579.820068359375,2547.56005859375,2568.110107421875,2574.409912109375,4083030000.0,2574.409912109375
2017-11-02,2581.110107421875,2566.169921875,2579.4599609375,2579.85009765625,4048270000.0,2579.85009765625
2020-04-23,2844.89990234375,2794.260009765625,2810.419921875,2797.800048828125,5756520000.0,2797.800048828125
2016-09-12,2163.300048828125,2119.1201171875,2120.860107421875,2159.0400390625,4010480000.0,2159.0400390625
2019-09-22,3016.3701171875,2984.679931640625,3008.419921875,2992.070068359375,6094740000.0,2992.070068359375
2019-04-26,2939.8798828125,2917.56005859375,2925.81005859375,2939.8798828125,3248500000.0,2939.8798828125
2018-12-16,2635.070068359375,2593.840087890625,2629.679931640625,2599.949951171875,4035020000.0,2599.949951171875
2019-01-13,2596.27001953125,2577.39990234375,2588.110107421875,2596.260009765625,3434490000.0,2596.260009765625
2020-07-08,3171.800048828125,3136.530029296875,3153.070068359375,3169.93994140625,4927700000.0,3169.93994140625
2016-11-05,2099.070068359375,2083.7900390625,2083.7900390625,2085.179931640625,3837860000.0,2085.179931640625
2020-11-03,3389.489990234375,3336.25,3336.25,3369.159912109375,4220070000.0,3369.159912109375
2019-03-09,2744.1298828125,2722.27001953125,2730.7900390625,2743.070068359375,3423130000.0,2743.070068359375
2018-06-06,2772.389892578125,2748.4599609375,2753.25,2772.35009765625,3651640000.0,2772.35009765625
2020-07-28,3243.719970703125,3216.169921875,3234.27001953125,3218.43994140625,4027890000.0,3218.43994140625
2020-04-29,2954.860107421875,2912.159912109375,2918.4599609375,2939.510009765625,6620140000.0,2939.510009765625
2020-03-22,2453.010009765625,2295.56005859375,2431.93994140625,2304.919921875,9044690000.0,2304.919921875
2017-02-21,2366.7099609375,2354.909912109375,2354.909912109375,2365.3798828125,3579780000.0,2365.3798828125
2016-06-26,2103.81005859375,2032.5699462890625,2103.81005859375,2037.4100341796875,7597450000.0,2037.4100341796875
2017-02-13,2331.580078125,2321.419921875,2321.719970703125,2328.25,3349730000.0,2328.25
2018-03-15,2763.030029296875,2741.469970703125,2754.27001953125,2747.330078125,3500330000.0,2747.330078125
2017-11-01,2588.39990234375,2574.919921875,2583.2099609375,2579.360107421875,3813180000.0,2579.360107421875
2020-06-14,3088.419921875,2984.469970703125,3071.0400390625,3041.31005859375,5832250000.0,3041.31005859375
2020-08-09,3352.5400390625,3328.719970703125,3340.050048828125,3351.280029296875,4104860000.0,3351.280029296875
2019-12-27,3247.929931640625,3234.3701171875,3247.22998046875,3240.02001953125,2428670000.0,3240.02001953125
2016-09-09,2169.080078125,2127.81005859375,2169.080078125,2127.81005859375,4233960000.0,2127.81005859375
2019-05-09,2875.969970703125,2836.39990234375,2859.840087890625,2870.719970703125,3638820000.0,2870.719970703125
2016-07-05,2095.050048828125,2080.860107421875,2095.050048828125,2088.550048828125,3658380000.0,2088.550048828125
2018-09-12,2894.64990234375,2879.199951171875,2888.2900390625,2888.919921875,3264930000.0,2888.919921875
2020-02-13,3385.090087890625,3360.52001953125,3365.89990234375,3373.93994140625,3498240000.0,3373.93994140625
2017-01-12,2271.780029296875,2254.25,2271.139892578125,2270.43994140625,3462130000.0,2270.43994140625
2016-06-28,2036.0899658203125,2006.6700439453125,2006.6700439453125,2036.0899658203125,4385810000.0,2036.0899658203125
2018-03-11,2786.570068359375,2751.5400390625,2752.909912109375,2786.570068359375,3364100000.0,2786.570068359375
2017-02-22,2365.1298828125,2358.340087890625,2361.110107421875,2362.820068359375,3468670000.0,2362.820068359375
2016-04-24,2094.320068359375,2081.199951171875,2091.489990234375,2091.580078125,3790580000.0,2091.580078125
2018-11-17,2746.75,2712.159912109375,2718.5400390625,2736.27001953125,3975180000.0,2736.27001953125
2020-10-04,3369.10009765625,3323.68994140625,3338.93994140625,3348.419921875,3961550000.0,3348.419921875
2018-02-23,2747.760009765625,2713.739990234375,2715.800048828125,2747.300048828125,3189190000.0,2747.300048828125
2018-01-07,2743.449951171875,2727.919921875,2731.330078125,2743.14990234375,3236620000.0,2743.14990234375
2020-10-30,3304.929931640625,3233.93994140625,3293.590087890625,3269.9599609375,4840450000.0,3269.9599609375
2020-07-23,3279.989990234375,3222.659912109375,3271.639892578125,3235.659912109375,4290460000.0,3235.659912109375
2017-04-20,2361.3701171875,2340.909912109375,2342.68994140625,2355.840087890625,3647420000.0,2355.840087890625
2020-08-23,3399.9599609375,3379.31005859375,3386.010009765625,3397.159912109375,3705420000.0,3397.159912109375
2020-04-12,2818.570068359375,2762.360107421875,2776.989990234375,2789.820068359375,7880140000.0,2789.820068359375
2017-11-29,2634.889892578125,2620.320068359375,2627.820068359375,2626.070068359375,4078280000.0,2626.070068359375
2016-09-22,2179.989990234375,2170.93994140625,2170.93994140625,2177.179931640625,3552830000.0,2177.179931640625
2019-08-07,2892.169921875,2825.7099609375,2858.64990234375,2883.97998046875,4491750000.0,2883.97998046875
2020-10-20,3476.929931640625,3435.64990234375,3439.3798828125,3443.1201171875,3901260000.0,3443.1201171875
2018-04-02,2638.300048828125,2553.800048828125,2633.449951171875,2581.8798828125,3598520000.0,2581.8798828125
2017-03-26,2356.219970703125,2335.739990234375,2350.419921875,2343.97998046875,2975130000.0,2343.97998046875
2018-04-16,2686.489990234375,2665.159912109375,2670.10009765625,2677.840087890625,3019700000.0,2677.840087890625
2018-04-05,2672.080078125,2649.580078125,2657.360107421875,2662.840087890625,3178970000.0,2662.840087890625
2017-05-29,2416.679931640625,2412.199951171875,2414.5,2415.820068359375,2805040000.0,2415.820068359375
2016-11-09,2170.10009765625,2125.35009765625,2131.56005859375,2163.260009765625,6264150000.0,2163.260009765625
